Date,Start Time,End Time,Genre,Tempo,Energy,Danceability,Valence
2024-12-16,2024-12-16 20:44:00,2024-12-16 20:58:00,Rock,164.22,0.86,0.67,0.29
2024-12-16,2024-12-16 21:00:00,2024-12-16 21:19:00,Electronic,90.87,0.25,0.69,0.44
2024-12-16,2024-12-16 21:21:00,2024-12-16 21:50:00,R&B,102.38,0.19,0.16,0.68
2024-12-16,2024-12-16 21:53:00,2024-12-16 22:12:00,Classical,154.61,0.66,0.33,0.88
2024-12-16,2024-12-16 22:22:00,2024-12-16 22:41:00,Pop,67.67,0.66,0.67,0.27
2024-12-16,2024-12-16 22:43:00,2024-12-16 23:13:00,Hip-Hop,157.04,0.75,0.37,0.25
2024-12-16,2024-12-16 23:20:00,2024-12-16 23:47:00,Techno,121.1,0.73,0.82,0.86
2024-12-17,2024-12-17 00:00:00,2024-12-17 00:07:00,R&B,108.02,0.6,0.73,0.77
2024-12-17,2024-12-17 00:16:00,2024-12-17 00:24:00,Hip-Hop,82.82,0.36,0.62,0.85
2024-12-17,2024-12-17 00:32:00,2024-12-17 01:02:00,R&B,151.78,0.5,0.63,0.49
2024-12-17,2024-12-17 01:07:00,2024-12-17 01:31:00,Phonk,103.12,0.49,0.66,0.45
2024-12-17,2024-12-17 01:37:00,2024-12-17 02:05:00,Phonk,156.31,0.11,0.31,0.37
2024-12-17,2024-12-17 02:11:00,2024-12-17 02:20:00,Classical,126.65,0.15,0.89,0.29
2024-12-17,2024-12-17 02:23:00,2024-12-17 02:50:00,Pop,175.12,0.38,0.95,0.53
2024-12-17,2024-12-17 02:58:00,2024-12-17 03:10:00,Hip-Hop,167.55,0.91,0.56,0.22
2024-12-17,2024-12-17 03:17:00,2024-12-17 03:24:00,Pop,128.01,0.43,0.61,0.59
2024-12-17,2024-12-17 03:32:00,2024-12-17 03:39:00,Hip-Hop,123.08,0.78,0.58,0.33
2024-12-17,2024-12-17 03:42:00,2024-12-17 04:11:00,Phonk,128.07,0.96,0.8,0.13
2024-12-17,2024-12-17 04:19:00,2024-12-17 04:24:00,Phonk,85.01,0.9,0.93,0.11
2024-12-17,2024-12-17 04:34:00,2024-12-17 04:56:00,Phonk,113.72,0.9,0.64,0.91
2024-12-17,2024-12-17 05:02:00,2024-12-17 05:07:00,Rock,114.23,0.34,0.65,0.62
2024-12-17,2024-12-17 05:10:00,2024-12-17 05:19:00,Pop,71.46,0.56,0.67,0.44
2024-12-17,2024-12-17 05:21:00,2024-12-17 05:42:00,Pop,83.59,0.22,0.71,0.9
2024-12-17,2024-12-17 05:46:00,2024-12-17 06:14:00,Rock,119.56,0.61,0.46,0.59
2024-12-17,2024-12-17 06:23:00,2024-12-17 06:53:00,Rock,172.81,0.17,0.87,0.53
2024-12-17,2024-12-17 06:58:00,2024-12-17 07:28:00,R&B,131.38,0.81,0.79,0.7
2024-12-17,2024-12-17 07:34:00,2024-12-17 07:39:00,R&B,124.53,0.26,0.44,0.34
2024-12-17,2024-12-17 07:47:00,2024-12-17 08:10:00,R&B,125.58,0.25,0.68,0.92
2024-12-17,2024-12-17 08:16:00,2024-12-17 08:38:00,Rock,61.37,0.77,0.24,0.8
2024-12-17,2024-12-17 08:44:00,2024-12-17 08:56:00,Electronic,77.2,0.53,0.67,0.22
2024-12-17,2024-12-17 09:02:00,2024-12-17 09:32:00,Electronic,172.21,0.45,0.82,0.93
2024-12-17,2024-12-17 09:40:00,2024-12-17 09:59:00,Rock,108.34,0.39,0.38,0.44
2024-12-17,2024-12-17 10:01:00,2024-12-17 10:24:00,Classical,150.31,0.87,0.84,0.78
2024-12-17,2024-12-17 10:29:00,2024-12-17 10:52:00,Electronic,164.17,0.27,0.6,0.64
2024-12-17,2024-12-17 11:00:00,2024-12-17 11:30:00,Phonk,121.95,0.98,0.36,0.59
2024-12-17,2024-12-17 11:32:00,2024-12-17 11:46:00,Electronic,63.23,0.55,0.86,0.77
2024-12-17,2024-12-17 11:47:00,2024-12-17 12:07:00,Pop,163.94,0.45,0.59,0.97
2024-12-17,2024-12-17 12:13:00,2024-12-17 12:37:00,Classical,137.96,0.31,0.6,0.27
2024-12-17,2024-12-17 12:42:00,2024-12-17 13:07:00,Phonk,175.49,0.13,0.59,0.55
2024-12-17,2024-12-17 13:10:00,2024-12-17 13:38:00,Techno,147.47,0.48,0.32,0.65
2024-12-17,2024-12-17 13:47:00,2024-12-17 14:17:00,Hip-Hop,136.04,0.74,0.41,0.85
2024-12-17,2024-12-17 14:27:00,2024-12-17 14:52:00,Phonk,101.01,0.76,0.41,0.65
2024-12-17,2024-12-17 14:58:00,2024-12-17 15:05:00,Techno,125.62,0.18,0.29,0.6
2024-12-17,2024-12-17 15:12:00,2024-12-17 15:23:00,Rock,80.06,0.44,0.46,0.81
2024-12-17,2024-12-17 15:24:00,2024-12-17 15:35:00,Techno,112.77,0.23,0.19,0.82
2024-12-17,2024-12-17 15:41:00,2024-12-17 15:57:00,Techno,158.8,0.71,0.31,0.32
2024-12-17,2024-12-17 15:58:00,2024-12-17 16:23:00,Classical,100.3,0.3,0.3,0.67
2024-12-17,2024-12-17 16:27:00,2024-12-17 16:53:00,R&B,111.52,0.67,0.42,0.15
2024-12-17,2024-12-17 16:56:00,2024-12-17 17:20:00,R&B,156.89,0.79,0.4,0.61
2024-12-17,2024-12-17 17:22:00,2024-12-17 17:33:00,Pop,118.04,0.85,0.58,0.41
2024-12-17,2024-12-17 17:40:00,2024-12-17 18:01:00,Classical,60.66,0.77,0.89,0.97
2024-12-17,2024-12-17 18:08:00,2024-12-17 18:20:00,Pop,82.97,0.21,0.88,0.64
2024-12-17,2024-12-17 18:23:00,2024-12-17 18:36:00,Classical,91.72,0.84,0.71,0.56
2024-12-17,2024-12-17 18:43:00,2024-12-17 18:52:00,R&B,69.15,0.74,0.78,0.37
2024-12-17,2024-12-17 19:01:00,2024-12-17 19:16:00,R&B,75.35,0.95,0.1,0.91
2024-12-17,2024-12-17 19:17:00,2024-12-17 19:44:00,Techno,129.76,0.72,0.96,0.83
2024-12-17,2024-12-17 19:48:00,2024-12-17 20:13:00,R&B,108.6,0.5,0.64,0.23
2024-12-17,2024-12-17 20:21:00,2024-12-17 20:38:00,Electronic,102.25,0.13,0.8,0.17
2024-12-17,2024-12-17 20:48:00,2024-12-17 21:02:00,Phonk,91.27,0.42,0.81,0.86
2024-12-17,2024-12-17 21:05:00,2024-12-17 21:21:00,Hip-Hop,169.76,0.12,0.16,0.26
2024-12-17,2024-12-17 21:30:00,2024-12-17 21:41:00,Pop,141.72,0.76,0.35,0.49
2024-12-17,2024-12-17 21:45:00,2024-12-17 22:13:00,Phonk,163.08,0.77,0.38,0.98
2024-12-17,2024-12-17 22:18:00,2024-12-17 22:39:00,Electronic,117.7,0.39,0.45,0.94
2024-12-17,2024-12-17 22:42:00,2024-12-17 23:11:00,Pop,62.07,0.93,0.1,0.23
2024-12-17,2024-12-17 23:17:00,2024-12-17 23:34:00,Electronic,157.93,0.46,0.94,0.37
2024-12-17,2024-12-17 23:41:00,2024-12-17 23:59:00,Techno,104.9,0.1,0.42,0.31
2024-12-18,2024-12-18 00:00:00,2024-12-18 00:07:00,Electronic,87.84,0.16,0.77,0.65
2024-12-18,2024-12-18 00:16:00,2024-12-18 00:35:00,Electronic,77.55,0.85,0.18,0.73
2024-12-18,2024-12-18 00:36:00,2024-12-18 01:05:00,Rock,124.3,0.25,0.43,0.2
2024-12-18,2024-12-18 01:08:00,2024-12-18 01:22:00,Electronic,69.74,0.86,0.17,0.44
2024-12-18,2024-12-18 01:29:00,2024-12-18 01:53:00,Classical,123.12,0.63,0.34,0.83
2024-12-18,2024-12-18 02:00:00,2024-12-18 02:10:00,R&B,77.45,0.18,0.14,0.66
2024-12-18,2024-12-18 02:19:00,2024-12-18 02:35:00,R&B,157.03,0.87,0.2,0.68
2024-12-18,2024-12-18 02:42:00,2024-12-18 02:55:00,Hip-Hop,140.16,0.76,0.68,0.92
2024-12-18,2024-12-18 03:03:00,2024-12-18 03:24:00,Rock,162.62,0.95,0.73,0.86
2024-12-18,2024-12-18 03:29:00,2024-12-18 03:35:00,Techno,132.62,0.57,0.81,0.67
2024-12-18,2024-12-18 03:38:00,2024-12-18 04:07:00,Classical,129.83,0.99,0.66,0.39
2024-12-18,2024-12-18 04:16:00,2024-12-18 04:40:00,Hip-Hop,99.35,0.55,0.64,0.86
2024-12-18,2024-12-18 04:43:00,2024-12-18 05:03:00,Pop,120.48,0.55,0.51,0.74
2024-12-18,2024-12-18 05:11:00,2024-12-18 05:20:00,R&B,154.35,0.68,0.78,0.66
2024-12-18,2024-12-18 05:24:00,2024-12-18 05:49:00,R&B,117.85,0.81,0.89,0.45
2024-12-18,2024-12-18 05:52:00,2024-12-18 06:21:00,Hip-Hop,122.58,0.2,0.73,0.12
2024-12-18,2024-12-18 06:29:00,2024-12-18 06:37:00,Pop,172.35,0.12,0.97,0.13
2024-12-18,2024-12-18 06:44:00,2024-12-18 07:10:00,R&B,136.85,0.71,0.95,0.32
2024-12-18,2024-12-18 07:13:00,2024-12-18 07:34:00,Rock,133.48,0.88,0.83,0.95
2024-12-18,2024-12-18 07:43:00,2024-12-18 07:51:00,Pop,157.44,0.84,0.43,0.65
2024-12-18,2024-12-18 07:54:00,2024-12-18 07:59:00,R&B,89.15,0.5,0.21,0.16
2024-12-18,2024-12-18 08:08:00,2024-12-18 08:32:00,Techno,96.07,0.61,0.43,0.42
2024-12-18,2024-12-18 08:42:00,2024-12-18 09:02:00,R&B,173.34,0.53,0.34,0.2
2024-12-18,2024-12-18 09:03:00,2024-12-18 09:26:00,Phonk,95.95,0.38,0.12,0.19
2024-12-18,2024-12-18 09:31:00,2024-12-18 09:51:00,Classical,119.64,0.26,0.37,0.22
2024-12-18,2024-12-18 09:52:00,2024-12-18 10:00:00,Phonk,102.35,0.55,0.19,0.37
2024-12-18,2024-12-18 10:06:00,2024-12-18 10:36:00,R&B,76.95,0.23,0.38,0.18
2024-12-18,2024-12-18 10:37:00,2024-12-18 10:54:00,Rock,70.63,0.88,0.6,0.27
2024-12-18,2024-12-18 10:57:00,2024-12-18 11:09:00,Electronic,86.86,0.51,0.41,0.62
2024-12-18,2024-12-18 11:10:00,2024-12-18 11:16:00,R&B,176.32,0.3,0.42,0.53
2024-12-18,2024-12-18 11:18:00,2024-12-18 11:41:00,R&B,132.82,0.51,0.44,0.16
2024-12-18,2024-12-18 11:50:00,2024-12-18 12:07:00,Techno,117.23,0.19,0.48,0.53
2024-12-18,2024-12-18 12:13:00,2024-12-18 12:18:00,Phonk,165.13,0.46,0.12,0.49
2024-12-18,2024-12-18 12:24:00,2024-12-18 12:32:00,Hip-Hop,148.15,0.6,0.65,0.96
2024-12-18,2024-12-18 12:38:00,2024-12-18 12:57:00,Rock,177.56,0.18,0.25,0.99
2024-12-18,2024-12-18 13:03:00,2024-12-18 13:26:00,Classical,162.73,0.71,0.76,0.71
2024-12-18,2024-12-18 13:31:00,2024-12-18 13:44:00,Classical,71.43,0.67,0.89,0.6
2024-12-18,2024-12-18 13:45:00,2024-12-18 14:15:00,Electronic,141.25,0.86,0.43,0.7
2024-12-18,2024-12-18 14:20:00,2024-12-18 14:48:00,Hip-Hop,154.35,0.89,0.93,0.21
2024-12-18,2024-12-18 14:56:00,2024-12-18 15:11:00,R&B,141.47,0.42,0.85,0.93
2024-12-18,2024-12-18 15:18:00,2024-12-18 15:45:00,Pop,83.01,0.13,0.7,0.27
2024-12-18,2024-12-18 15:53:00,2024-12-18 16:04:00,Phonk,154.42,0.14,0.33,0.57
2024-12-18,2024-12-18 16:09:00,2024-12-18 16:23:00,Hip-Hop,70.38,0.93,0.91,0.6
2024-12-18,2024-12-18 16:24:00,2024-12-18 16:40:00,Electronic,68.23,0.69,0.95,0.7
2024-12-18,2024-12-18 16:48:00,2024-12-18 17:03:00,R&B,129.04,0.32,0.18,0.24
2024-12-18,2024-12-18 17:13:00,2024-12-18 17:43:00,Rock,145.61,0.93,0.76,0.34
2024-12-18,2024-12-18 17:48:00,2024-12-18 18:05:00,R&B,145.96,0.91,0.85,0.53
2024-12-18,2024-12-18 18:08:00,2024-12-18 18:23:00,Phonk,140.62,0.97,0.46,0.24
2024-12-18,2024-12-18 18:27:00,2024-12-18 18:33:00,Classical,133.68,0.13,0.63,0.8
2024-12-18,2024-12-18 18:41:00,2024-12-18 19:10:00,Electronic,84.55,0.95,0.38,0.95
2024-12-18,2024-12-18 19:11:00,2024-12-18 19:23:00,Hip-Hop,135.53,0.31,0.9,0.56
2024-12-18,2024-12-18 19:28:00,2024-12-18 19:41:00,Classical,62.84,0.8,0.44,0.41
2024-12-18,2024-12-18 19:43:00,2024-12-18 20:03:00,Techno,90.72,0.42,0.64,0.13
2024-12-18,2024-12-18 20:09:00,2024-12-18 20:27:00,Hip-Hop,85.71,0.37,0.17,0.33
2024-12-18,2024-12-18 20:35:00,2024-12-18 20:43:00,Rock,71.19,0.89,0.63,0.51
2024-12-18,2024-12-18 20:46:00,2024-12-18 20:58:00,Rock,75.84,0.96,0.35,0.81
2024-12-18,2024-12-18 21:04:00,2024-12-18 21:23:00,Hip-Hop,73.02,0.49,0.51,0.4
2024-12-18,2024-12-18 21:25:00,2024-12-18 21:49:00,Phonk,143.72,0.73,0.66,0.85
2024-12-18,2024-12-18 21:53:00,2024-12-18 22:07:00,Techno,100.95,0.99,0.3,0.88
2024-12-18,2024-12-18 22:09:00,2024-12-18 22:31:00,Techno,70.33,0.88,0.8,0.15
2024-12-18,2024-12-18 22:39:00,2024-12-18 22:49:00,Hip-Hop,94.99,0.14,0.36,0.56
2024-12-18,2024-12-18 22:56:00,2024-12-18 23:01:00,Pop,78.95,0.4,0.66,0.83
2024-12-18,2024-12-18 23:10:00,2024-12-18 23:34:00,Pop,69.7,0.21,0.92,0.27
2024-12-19,2024-12-19 00:00:00,2024-12-19 00:21:00,R&B,165.67,0.72,0.8,0.12
2024-12-19,2024-12-19 00:28:00,2024-12-19 00:53:00,Rock,76.32,0.41,0.76,0.8
2024-12-19,2024-12-19 01:03:00,2024-12-19 01:21:00,Pop,65.11,0.59,0.2,0.84
2024-12-19,2024-12-19 01:28:00,2024-12-19 01:55:00,Hip-Hop,103.07,0.27,0.82,0.71
2024-12-19,2024-12-19 02:00:00,2024-12-19 02:29:00,Techno,72.07,0.63,0.31,0.69
2024-12-19,2024-12-19 02:30:00,2024-12-19 02:35:00,Rock,61.56,0.71,0.82,0.48
2024-12-19,2024-12-19 02:36:00,2024-12-19 02:50:00,Phonk,76.49,0.98,0.69,0.31
2024-12-19,2024-12-19 02:57:00,2024-12-19 03:22:00,Classical,169.28,0.76,0.42,0.51
2024-12-19,2024-12-19 03:29:00,2024-12-19 03:39:00,Hip-Hop,135.65,0.93,0.92,0.59
2024-12-19,2024-12-19 03:44:00,2024-12-19 04:08:00,Pop,108.71,0.97,0.34,0.47
2024-12-19,2024-12-19 04:10:00,2024-12-19 04:21:00,Rock,66.55,0.91,0.46,0.86
2024-12-19,2024-12-19 04:29:00,2024-12-19 04:59:00,R&B,109.59,0.46,0.79,0.9
2024-12-19,2024-12-19 05:02:00,2024-12-19 05:28:00,Classical,157.46,0.24,0.47,0.39
2024-12-19,2024-12-19 05:38:00,2024-12-19 06:00:00,Classical,159.96,0.83,0.58,0.81
2024-12-19,2024-12-19 06:04:00,2024-12-19 06:27:00,Techno,152.0,0.92,0.4,0.25
2024-12-19,2024-12-19 06:29:00,2024-12-19 06:48:00,R&B,119.17,0.77,0.58,0.21
2024-12-19,2024-12-19 06:57:00,2024-12-19 07:20:00,Phonk,162.3,0.42,0.83,0.13
2024-12-19,2024-12-19 07:23:00,2024-12-19 07:44:00,Pop,179.08,0.73,0.82,0.66
2024-12-19,2024-12-19 07:47:00,2024-12-19 07:59:00,Rock,142.26,0.35,0.46,0.81
2024-12-19,2024-12-19 08:07:00,2024-12-19 08:14:00,Electronic,82.41,0.58,0.93,0.88
2024-12-19,2024-12-19 08:17:00,2024-12-19 08:47:00,Pop,93.2,0.39,0.77,0.28
2024-12-19,2024-12-19 08:53:00,2024-12-19 09:15:00,Hip-Hop,136.9,0.9,0.18,0.31
2024-12-19,2024-12-19 09:25:00,2024-12-19 09:45:00,Phonk,128.37,0.55,0.47,0.4
2024-12-19,2024-12-19 09:48:00,2024-12-19 10:03:00,Electronic,65.51,0.55,0.86,0.89
2024-12-19,2024-12-19 10:05:00,2024-12-19 10:20:00,R&B,70.74,0.75,0.84,0.15
2024-12-19,2024-12-19 10:26:00,2024-12-19 10:35:00,Classical,65.52,0.63,0.99,0.65
2024-12-19,2024-12-19 10:45:00,2024-12-19 10:54:00,Techno,111.18,0.51,0.99,0.75
2024-12-19,2024-12-19 11:04:00,2024-12-19 11:19:00,R&B,141.95,0.95,0.5,0.19
2024-12-19,2024-12-19 11:28:00,2024-12-19 11:55:00,Electronic,169.49,0.56,0.25,0.91
2024-12-19,2024-12-19 12:04:00,2024-12-19 12:16:00,Techno,149.82,0.42,0.86,0.54
2024-12-19,2024-12-19 12:24:00,2024-12-19 12:41:00,Electronic,73.77,0.57,0.68,0.59
2024-12-19,2024-12-19 12:49:00,2024-12-19 13:13:00,Rock,83.86,0.35,0.19,0.38
2024-12-19,2024-12-19 13:19:00,2024-12-19 13:46:00,Hip-Hop,155.26,0.96,0.88,0.1
2024-12-19,2024-12-19 13:56:00,2024-12-19 14:16:00,Electronic,157.94,0.34,0.72,0.33
2024-12-19,2024-12-19 14:22:00,2024-12-19 14:46:00,Phonk,123.45,0.95,0.55,0.62
2024-12-19,2024-12-19 14:52:00,2024-12-19 15:14:00,Pop,82.52,0.37,0.26,0.92
2024-12-19,2024-12-19 15:17:00,2024-12-19 15:37:00,Hip-Hop,82.4,0.71,0.7,0.83
2024-12-19,2024-12-19 15:42:00,2024-12-19 15:54:00,Phonk,104.03,0.84,0.13,0.11
2024-12-19,2024-12-19 16:04:00,2024-12-19 16:27:00,Hip-Hop,108.48,0.46,0.19,0.58
2024-12-19,2024-12-19 16:32:00,2024-12-19 16:44:00,Classical,166.69,0.95,0.91,0.85
2024-12-19,2024-12-19 16:49:00,2024-12-19 17:00:00,Phonk,166.75,0.54,0.54,0.33
2024-12-19,2024-12-19 17:03:00,2024-12-19 17:20:00,Classical,80.07,0.4,0.59,0.66
2024-12-19,2024-12-19 17:23:00,2024-12-19 17:53:00,Rock,73.43,0.36,0.25,0.14
2024-12-19,2024-12-19 17:58:00,2024-12-19 18:11:00,Classical,146.79,0.11,0.93,0.8
2024-12-19,2024-12-19 18:16:00,2024-12-19 18:42:00,Hip-Hop,132.56,0.74,0.67,0.77
2024-12-19,2024-12-19 18:48:00,2024-12-19 18:55:00,Electronic,159.84,0.16,0.3,0.12
2024-12-19,2024-12-19 18:56:00,2024-12-19 19:12:00,Techno,115.47,0.7,0.27,0.63
2024-12-19,2024-12-19 19:17:00,2024-12-19 19:24:00,Pop,66.24,0.65,0.2,0.44
2024-12-19,2024-12-19 19:34:00,2024-12-19 19:56:00,R&B,125.22,0.26,0.83,0.14
2024-12-19,2024-12-19 19:58:00,2024-12-19 20:25:00,Rock,69.04,0.8,0.81,0.18
2024-12-19,2024-12-19 20:30:00,2024-12-19 21:00:00,Rock,73.76,0.9,0.86,0.51
2024-12-19,2024-12-19 21:04:00,2024-12-19 21:22:00,Pop,129.12,0.56,0.9,0.65
2024-12-19,2024-12-19 21:32:00,2024-12-19 21:43:00,Phonk,98.32,0.76,0.78,0.93
2024-12-19,2024-12-19 21:49:00,2024-12-19 22:01:00,Electronic,170.58,0.53,0.95,0.97
2024-12-19,2024-12-19 22:05:00,2024-12-19 22:20:00,Classical,166.94,0.28,0.36,0.38
2024-12-19,2024-12-19 22:22:00,2024-12-19 22:43:00,Hip-Hop,154.39,0.53,0.11,0.47
2024-12-19,2024-12-19 22:45:00,2024-12-19 23:14:00,Techno,169.23,0.25,0.15,0.3
2024-12-19,2024-12-19 23:16:00,2024-12-19 23:29:00,Classical,109.26,0.59,0.87,0.8
2024-12-19,2024-12-19 23:31:00,2024-12-19 23:47:00,Rock,141.54,0.82,0.28,0.64
2024-12-20,2024-12-20 00:00:00,2024-12-20 00:24:00,R&B,170.92,0.88,0.79,0.35
2024-12-20,2024-12-20 00:30:00,2024-12-20 00:46:00,Pop,176.22,0.49,0.12,1.0
2024-12-20,2024-12-20 00:50:00,2024-12-20 01:09:00,Classical,128.01,0.99,0.49,0.39
2024-12-20,2024-12-20 01:17:00,2024-12-20 01:23:00,Classical,74.86,0.37,0.26,0.92
2024-12-20,2024-12-20 01:31:00,2024-12-20 01:36:00,Rock,73.06,0.55,0.54,0.32
2024-12-20,2024-12-20 01:42:00,2024-12-20 01:59:00,Hip-Hop,110.87,0.92,0.9,0.73
2024-12-20,2024-12-20 02:09:00,2024-12-20 02:18:00,Hip-Hop,152.33,0.42,0.58,0.74
2024-12-20,2024-12-20 02:26:00,2024-12-20 02:53:00,Electronic,61.02,0.13,0.78,0.71
2024-12-20,2024-12-20 02:57:00,2024-12-20 03:03:00,R&B,67.66,0.28,0.8,0.14
2024-12-20,2024-12-20 03:13:00,2024-12-20 03:19:00,Rock,160.23,0.49,0.63,0.84
2024-12-20,2024-12-20 03:29:00,2024-12-20 03:51:00,Hip-Hop,81.43,0.65,0.8,0.12
2024-12-20,2024-12-20 03:52:00,2024-12-20 04:09:00,Phonk,123.91,0.91,0.29,0.25
2024-12-20,2024-12-20 04:14:00,2024-12-20 04:40:00,R&B,73.63,0.75,0.91,0.31
2024-12-20,2024-12-20 04:44:00,2024-12-20 05:07:00,Electronic,162.48,0.13,0.16,0.25
2024-12-20,2024-12-20 05:11:00,2024-12-20 05:17:00,Pop,84.33,0.48,0.91,0.6
2024-12-20,2024-12-20 05:19:00,2024-12-20 05:39:00,Hip-Hop,80.14,0.69,0.24,0.64
2024-12-20,2024-12-20 05:49:00,2024-12-20 06:05:00,Electronic,123.48,0.64,0.47,0.63
2024-12-20,2024-12-20 06:11:00,2024-12-20 06:35:00,Hip-Hop,71.97,0.84,0.44,0.31
2024-12-20,2024-12-20 06:41:00,2024-12-20 06:57:00,Pop,178.47,0.67,0.26,0.92
2024-12-20,2024-12-20 07:05:00,2024-12-20 07:29:00,Techno,128.34,0.63,0.42,0.53
2024-12-20,2024-12-20 07:37:00,2024-12-20 07:42:00,Rock,140.12,0.15,0.6,0.89
2024-12-20,2024-12-20 07:50:00,2024-12-20 07:56:00,Electronic,136.24,0.55,0.34,0.62
2024-12-20,2024-12-20 07:57:00,2024-12-20 08:05:00,Phonk,79.66,0.89,0.11,0.77
2024-12-20,2024-12-20 08:07:00,2024-12-20 08:36:00,Rock,95.84,0.35,0.49,0.78
2024-12-20,2024-12-20 08:39:00,2024-12-20 08:47:00,Pop,147.18,0.24,0.28,0.34
2024-12-20,2024-12-20 08:49:00,2024-12-20 09:03:00,R&B,164.55,0.85,0.14,0.53
2024-12-20,2024-12-20 09:10:00,2024-12-20 09:40:00,Classical,160.38,0.52,0.17,0.15
2024-12-20,2024-12-20 09:41:00,2024-12-20 09:59:00,Electronic,166.15,0.38,0.75,0.5
2024-12-20,2024-12-20 10:09:00,2024-12-20 10:18:00,R&B,83.94,0.84,0.97,0.79
2024-12-20,2024-12-20 10:26:00,2024-12-20 10:52:00,Electronic,74.95,0.29,0.58,0.44
2024-12-20,2024-12-20 11:00:00,2024-12-20 11:22:00,Hip-Hop,178.99,0.41,0.58,0.76
2024-12-20,2024-12-20 11:26:00,2024-12-20 11:53:00,Phonk,159.81,0.89,0.71,0.66
2024-12-20,2024-12-20 12:00:00,2024-12-20 12:15:00,Electronic,88.63,0.41,0.27,0.75
2024-12-20,2024-12-20 12:22:00,2024-12-20 12:38:00,Electronic,84.63,0.4,0.5,0.24
2024-12-20,2024-12-20 12:41:00,2024-12-20 12:50:00,Classical,115.99,0.47,0.99,0.66
2024-12-20,2024-12-20 12:57:00,2024-12-20 13:26:00,R&B,132.52,0.45,0.52,0.46
2024-12-20,2024-12-20 13:29:00,2024-12-20 13:34:00,R&B,94.59,0.5,0.29,0.43
2024-12-20,2024-12-20 13:37:00,2024-12-20 13:46:00,Electronic,105.33,0.81,0.9,0.43
2024-12-20,2024-12-20 13:56:00,2024-12-20 14:23:00,Hip-Hop,168.84,0.29,0.97,0.75
2024-12-20,2024-12-20 14:25:00,2024-12-20 14:42:00,Rock,61.71,0.25,0.8,0.55
2024-12-20,2024-12-20 14:52:00,2024-12-20 15:18:00,R&B,150.03,0.89,0.14,0.86
2024-12-20,2024-12-20 15:24:00,2024-12-20 15:29:00,Electronic,170.33,0.96,0.53,0.39
2024-12-20,2024-12-20 15:34:00,2024-12-20 16:01:00,R&B,119.33,0.89,0.49,0.66
2024-12-20,2024-12-20 16:02:00,2024-12-20 16:10:00,Phonk,153.5,0.24,0.93,0.64
2024-12-20,2024-12-20 16:14:00,2024-12-20 16:24:00,R&B,139.36,0.57,0.85,0.89
2024-12-20,2024-12-20 16:25:00,2024-12-20 16:55:00,Phonk,89.37,0.34,0.96,0.89
2024-12-20,2024-12-20 16:58:00,2024-12-20 17:23:00,R&B,88.73,0.44,0.31,0.8
2024-12-20,2024-12-20 17:28:00,2024-12-20 17:56:00,Techno,122.14,0.55,0.34,0.19
2024-12-20,2024-12-20 17:58:00,2024-12-20 18:13:00,Phonk,66.12,0.47,0.16,0.63
2024-12-20,2024-12-20 18:19:00,2024-12-20 18:32:00,Pop,99.88,0.81,0.23,0.71
2024-12-20,2024-12-20 18:39:00,2024-12-20 19:09:00,Phonk,169.36,0.41,0.45,0.38
2024-12-20,2024-12-20 19:18:00,2024-12-20 19:36:00,Hip-Hop,162.77,0.68,0.23,0.43
2024-12-20,2024-12-20 19:44:00,2024-12-20 20:11:00,Phonk,147.17,0.15,0.19,0.57
2024-12-20,2024-12-20 20:20:00,2024-12-20 20:25:00,Electronic,137.01,0.55,0.98,0.99
2024-12-20,2024-12-20 20:31:00,2024-12-20 20:41:00,Techno,68.29,0.95,0.39,0.93
2024-12-20,2024-12-20 20:45:00,2024-12-20 21:09:00,Techno,76.37,0.4,0.43,0.39
2024-12-20,2024-12-20 21:17:00,2024-12-20 21:46:00,Rock,107.45,0.36,0.28,0.17
2024-12-20,2024-12-20 21:56:00,2024-12-20 22:07:00,Hip-Hop,103.15,0.34,0.92,0.72
2024-12-20,2024-12-20 22:15:00,2024-12-20 22:31:00,Electronic,99.83,0.93,0.85,0.18
2024-12-20,2024-12-20 22:35:00,2024-12-20 22:49:00,Electronic,78.42,0.16,0.84,0.66
2024-12-20,2024-12-20 22:58:00,2024-12-20 23:17:00,Pop,155.02,0.64,0.72,0.8
2024-12-20,2024-12-20 23:18:00,2024-12-20 23:33:00,Electronic,126.09,0.69,0.62,0.49
2024-12-21,2024-12-21 00:00:00,2024-12-21 00:22:00,Pop,169.82,0.51,0.27,0.33
2024-12-21,2024-12-21 00:24:00,2024-12-21 00:45:00,R&B,126.91,0.74,0.8,0.1
2024-12-21,2024-12-21 00:48:00,2024-12-21 01:07:00,Techno,104.76,0.34,0.2,0.84
2024-12-21,2024-12-21 01:17:00,2024-12-21 01:44:00,Techno,84.19,0.52,0.46,0.6
2024-12-21,2024-12-21 01:52:00,2024-12-21 02:09:00,Electronic,69.95,0.51,0.21,0.95
2024-12-21,2024-12-21 02:18:00,2024-12-21 02:25:00,Hip-Hop,95.27,0.27,0.37,0.1
2024-12-21,2024-12-21 02:34:00,2024-12-21 02:54:00,Techno,121.21,0.73,0.69,0.51
2024-12-21,2024-12-21 03:00:00,2024-12-21 03:10:00,Phonk,163.39,0.28,0.49,0.18
2024-12-21,2024-12-21 03:11:00,2024-12-21 03:26:00,R&B,110.35,0.83,0.32,0.75
